year,state_po,district,candidate,party,candidatevotes,totalvotes,fusion_ticket
2018,IN,9,LIZ WATSON,DEMOCRAT,118090,271361,FALSE
2018,IA,1,ROD BLUM,REPUBLICAN,153442,334243,FALSE
2018,IA,1,ABBY FINKENAUER,DEMOCRAT,170342,334243,FALSE
2018,IA,1,TROY HAGEMAN,LIBERTARIAN,10285,334243,FALSE
2018,IA,1,,,174,334243,FALSE
2018,IA,2,CHRISTOPHER PETERS,REPUBLICAN,133287,312913,FALSE
2018,IA,2,DAVE LOEBSACK,DEMOCRAT,171446,312913,FALSE
2018,IA,2,MARK DAVID STRAUSS,LIBERTARIAN,6181,312913,FALSE
2018,IA,2,DANIEL CLARK,INDEPENDENT,1837,312913,FALSE
2018,IA,2,,,162,312913,FALSE
2018,IA,3,DAVID YOUNG,REPUBLICAN,167933,356241,FALSE
2018,IA,3,CINDY AXNE,DEMOCRAT,175642,356241,FALSE
2018,IA,3,BRYAN JACK HOLDER,LIBERTARIAN,7267,356241,FALSE
2018,IA,3,PAUL KNUPP,GREEN,1888,356241,FALSE
2018,IA,3,MARK ELWORTH JR.,LEGAL MEDICAL NOW,2015,356241,FALSE
2018,IA,3,JOE GRANDANETTE,INDEPENDENT,1301,356241,FALSE
2018,IA,3,,,195,356241,FALSE
2018,IA,4,STEVE KING,REPUBLICAN,157676,313251,FALSE
2018,IA,4,J.D. SCHOLTEN,DEMOCRAT,147246,313251,FALSE
2018,IA,4,CHARLES ALDRICH,LIBERTARIAN,6161,313251,FALSE
2018,IA,4,EDWARD PETERSON,INDEPENDENT,1962,313251,FALSE
2018,IA,4,,,206,313251,FALSE
2018,KS,1,ALAN LAPOLICE,DEMOCRAT,71558,224640,FALSE
2018,KS,1,ROGER MARSHALL,REPUBLICAN,153082,224640,FALSE
2018,KS,2,KELLY STANDLEY,LIBERTARIAN,14731,264688,FALSE
2018,KS,2,PAUL DAVIS,DEMOCRAT,123859,264688,FALSE
2018,KS,2,STEVE WATKINS,REPUBLICAN,126098,264688,FALSE
2018,KS,3,CHRIS CLEMMONS,LIBERTARIAN,8021,318301,FALSE
2018,KS,3,KEVIN YODER,REPUBLICAN,139762,318301,FALSE
2018,KS,3,SHARICE DAVIDS,DEMOCRAT,170518,318301,FALSE
2018,KS,4,JAMES A. THOMPSON,DEMOCRAT,98445,242693,FALSE
2018,KS,4,RON ESTES,REPUBLICAN,144248,242693,FALSE
2018,KY,1,JAMES R. COMER,REPUBLICAN,172167,251016,FALSE
2018,KY,1,PAUL WALKER,DEMOCRAT,78849,251016,FALSE
2018,KY,2,S. BRETT GUTHRIE,REPUBLICAN,171700,257345,FALSE
2018,KY,2,HANK LINDERMAN,DEMOCRAT,79964,257345,FALSE
2018,KY,2,THOMAS A. LOECKEN,INDEPENDENT,5681,257345,FALSE
2018,KY,3,JOHN A. YARMUTH,DEMOCRAT,173002,278720,FALSE
2018,KY,3,VICKIE YATES B. GLISSON,REPUBLICAN,101930,278720,FALSE
2018,KY,3,GREGORY BOLES,LIBERTARIAN,3788,278720,FALSE
2018,KY,4,THOMAS MASSIE,REPUBLICAN,162946,261812,FALSE
2018,KY,4,SETH HALL,DEMOCRAT,90536,261812,FALSE
2018,KY,4,MIKE MOFFETT,INDEPENDENT,8318,261812,FALSE
2018,KY,4,,,12,261812,FALSE
2018,KY,5,"HAROLD """"HAL"""" ROGERS",REPUBLICAN,172093,218017,FALSE
2018,KY,5,KENNETH S. STEPP,DEMOCRAT,45890,218017,FALSE
2018,KY,5,,,34,218017,FALSE
2018,KY,6,ANDY BARR,REPUBLICAN,154468,302888,FALSE
2018,KY,6,AMY MCGRATH,DEMOCRAT,144736,302888,FALSE
2018,KY,6,FRANK HARRIS,LIBERTARIAN,2150,302888,FALSE
2018,KY,6,RIKKA L. WALLIN,INDEPENDENT,1011,302888,FALSE
2018,KY,6,JAMES GERMALIC,INDEPENDENT,523,302888,FALSE
2018,LA,1,LEE ANN DUGAS,DEMOCRAT,18560,269325,FALSE
2018,LA,1,"""""JIM"""" FRANCIS",DEMOCRAT,8688,269325,FALSE
2018,LA,1,"FREDERICK """"FERD"""" JONES",INDEPENDENT,2443,269325,FALSE
2018,LA,1,HOWARD KEARNEY,LIBERTARIAN,2806,269325,FALSE
2018,LA,1,TAMMY M. SAVOIE,DEMOCRAT,44273,269325,FALSE
2018,LA,1,STEVE SCALISE,REPUBLICAN,192555,269325,FALSE
2018,LA,2,"BELDEN """"NOONIE MAN"""" BATISTE",INDEPENDENT,17260,235982,FALSE
2018,LA,2,CEDRIC RICHMOND,DEMOCRAT,190182,235982,FALSE
2018,LA,2,SHAWNDRA RODRIGUEZ,NO PARTY,8075,235982,FALSE
2018,LA,2,JESSE SCHMIDT,NO PARTY,20465,235982,FALSE
2018,LA,3,"""""ROB"""" ANDERSON",DEMOCRAT,13477,245943,FALSE
2018,LA,3,AARON J. ANDRUS,LIBERTARIAN,2967,245943,FALSE
2018,LA,3,"""""JOSH"""" GUILLORY",REPUBLICAN,31387,245943,FALSE
2018,LA,3,CLAY HIGGINS,REPUBLICAN,136876,245943,FALSE
2018,LA,3,"MILDRED """"MIMI"""" METHVIN",DEMOCRAT,43729,245943,FALSE
2018,LA,3,LARRY RADER,DEMOCRAT,9692,245943,FALSE
2018,LA,3,VERONE THOMAS,DEMOCRAT,7815,245943,FALSE
2018,LA,4,MARK DAVID HALVERSON,NO PARTY,4612,216872,FALSE
2018,LA,4,"""""MIKE"""" JOHNSON",REPUBLICAN,139326,216872,FALSE
2018,LA,4,RYAN TRUNDLE,DEMOCRAT,72934,216872,FALSE
2018,LA,5,RALPH ABRAHAM,REPUBLICAN,149018,223946,FALSE
2018,LA,5,BILLY BURKETTE,INDEPENDENT,4799,223946,FALSE
2018,LA,5,JESSEE CARLTON FLEENOR,DEMOCRAT,67118,223946,FALSE
2018,LA,5,KYLE RANDOL,LIBERTARIAN,3011,223946,FALSE
2018,LA,6,JUSTIN DEWITT,DEMOCRAT,55089,268525,FALSE
2018,LA,6,DEVIN LANCE GRAHAM,INDEPENDENT,5256,268525,FALSE
2018,LA,6,GARRET GRAVES,REPUBLICAN,186553,268525,FALSE
2018,LA,6,"""""ANDIE"""" SAIZAN",DEMOCRAT,21627,268525,FALSE
2018,ME,1,MARTIN J. GROHMAN,INDEPENDENT,29670,342053,FALSE
2018,ME,1,MARK I. HOLBROOK,REPUBLICAN,111188,342053,FALSE
2018,ME,1,CHELLIE PINGREE,DEMOCRAT,201195,342053,FALSE
2018,MA,1,RICHARD E. NEAL,DEMOCRAT,211790,216900,FALSE
2018,MA,1,,,5110,216900,FALSE
2018,MA,2,JAMES P. MCGOVERN,DEMOCRAT,191332,284893,FALSE
2018,MA,2,TRACY LYN LOVVORN,REPUBLICAN,93391,284893,FALSE
2018,MA,2,,,170,284893,FALSE
2018,MA,3,LORI LOUREIRO TRAHAN,DEMOCRAT,173175,279327,FALSE
2018,MA,3,RICK GREEN,REPUBLICAN,93445,279327,FALSE
2018,MA,3,MICHAEL P. MULLEN,UNENROLLED,12572,279327,FALSE
2018,MA,3,,,135,279327,FALSE
2018,MA,4,"JOSEPH P. KENNEDY, III",DEMOCRAT,245289,251016,FALSE
2018,MA,4,,,5727,251016,FALSE
2018,MA,5,KATHERINE M. CLARK,DEMOCRAT,236243,311324,FALSE
2018,MA,5,JOHN HUGO,REPUBLICAN,74856,311324,FALSE
2018,MA,5,,,225,311324,FALSE
2018,MA,6,SETH W. MOULTON,DEMOCRAT,217703,333975,FALSE
2018,MA,6,JOSEPH S. SCHNEIDER,REPUBLICAN,104798,333975,FALSE
2018,MA,6,MARY JEAN CHARBONNEAU,UNENROLLED,11309,333975,FALSE
2018,MA,6,,,165,333975,FALSE
2018,MA,7,AYANNA S. PRESSLEY,DEMOCRAT,216559,220411,FALSE
2018,MA,7,,,3852,220411,FALSE
2018,MA,8,STEPHEN F. LYNCH,DEMOCRAT,259159,263307,FALSE
2018,MA,8,,,4148,263307,FALSE
2018,MA,9,BILL KEATING,DEMOCRAT,192347,323928,FALSE
2018,MA,9,PETER D. TEDESCHI,REPUBLICAN,131463,323928,FALSE
2018,MA,9,,,118,323928,FALSE
2018,MI,1,JACK BERGMAN,REPUBLICAN,187251,332497,FALSE
2018,MI,1,MATTHEW W. MORGAN,DEMOCRAT,145246,332497,FALSE
2018,MI,2,BILL HUIZENGA,REPUBLICAN,168970,305463,FALSE
2018,MI,2,ROB DAVIDSON,DEMOCRAT,131254,305463,FALSE
2018,MI,2,RONALD E. GRAESER,US TAXPAYERS,5239,305463,FALSE
2018,MI,3,CATHY ALBRO,DEMOCRAT,134185,310740,FALSE
2018,MI,3,JUSTIN AMASH,REPUBLICAN,169107,310740,FALSE
2018,MI,3,TED GERRARD,US TAXPAYERS,7445,310740,FALSE
2018,MI,3,,,3,310740,FALSE
2018,MI,4,JERRY HILLIARD,DEMOCRAT,106540,285050,FALSE
2018,MI,4,JOHN MOOLENAAR,REPUBLICAN,178510,285050,FALSE
2018,MI,5,DANIEL T. KILDEE,DEMOCRAT,164502,276413,FALSE
2018,MI,5,KATHY GOODWIN,WORKING CLASS,12646,276413,FALSE
2018,MI,5,TRAVIS WINES,REPUBLICAN,99265,276413,FALSE
2018,MI,6,FRED UPTON,REPUBLICAN,147436,293438,FALSE
2018,MI,6,MATT LONGJOHN,DEMOCRAT,134082,293438,FALSE
2018,MI,6,STEPHEN J. YOUNG,US TAXPAYERS,11920,293438,FALSE
2018,MI,7,GRETCHEN DRISKELL,DEMOCRAT,136330,295060,FALSE
2018,MI,7,TIM WALBERG,REPUBLICAN,158730,295060,FALSE
2018,MI,8,BRIAN ELLISON,LIBERTARIAN,6302,341593,FALSE
2018,MI,8,DAVID J. LILLIS,US TAXPAYERS,2629,341593,FALSE
2018,MI,8,ELISSA SLOTKIN,DEMOCRAT,172880,341593,FALSE
2018,MI,8,MIKE BISHOP,REPUBLICAN,159782,341593,FALSE
2018,MI,9,ANDREA KIRBY,WORKING CLASS,6797,304563,FALSE
2018,MI,9,ANDY LEVIN,DEMOCRAT,181734,304563,FALSE
2018,MI,9,CANDIUS STEARNS,REPUBLICAN,112123,304563,FALSE
2018,MI,9,JOHN V. MCDERMOTT,GREEN,3909,304563,FALSE
2018,MI,10,HARLEY MIKKELSON,GREEN,2851,303064,FALSE
2018,MI,10,JEREMY PERUSKI,NO  AFFILIATION,11344,303064,FALSE
2018,MI,10,KIMBERLY BIZON,DEMOCRAT,106061,303064,FALSE
2018,MI,10,PAUL MITCHELL,REPUBLICAN,182808,303064,FALSE
2018,MI,11,COOPER NYE,NO  AFFILIATION,4727,350901,FALSE
2018,MI,11,HALEY STEVENS,DEMOCRAT,181912,350901,FALSE
2018,MI,11,LENA EPSTEIN,REPUBLICAN,158463,350901,FALSE
2018,MI,11,LEONARD SCHWARTZ,LIBERTARIAN,5799,350901,FALSE
2018,MI,12,DEBBIE DINGELL,DEMOCRAT,200588,294628,FALSE
2018,MI,12,GARY WALKOWICZ,WORKING CLASS,6712,294628,FALSE
2018,MI,12,JEFF JONES,REPUBLICAN,85115,294628,FALSE
2018,MI,12,NILES NIEMUTH,NO  AFFILIATION,2213,294628,FALSE
2018,MI,13,D. ETTA WILCOXON,GREEN,7980,196299,FALSE
2018,MI,13,RASHIDA TLAIB,DEMOCRAT,165355,196299,FALSE
2018,MI,13,SAM JOHNSON,WORKING CLASS,22186,196299,FALSE
2018,MI,13,,,778,196299,FALSE
2018,MI,14,BRENDA LAWRENCE,DEMOCRAT,214334,264994,FALSE
2018,MI,14,MARC S. HERSCHFUS,REPUBLICAN,45899,264994,FALSE
2018,MI,14,PHILIP KOLODY,WORKING CLASS,4761,264994,FALSE
2018,MN,1,JIM HAGEDORN,REPUBLICAN,146200,291661,FALSE
2018,MN,1,DAN FEEHAN,DEMOCRATIC-FARMER-LABOR,144885,291661,FALSE
2018,MN,1,,,576,291661,FALSE
2018,MN,2,JASON LEWIS,REPUBLICAN,159344,337968,FALSE
2018,MN,2,ANGIE CRAIG,DEMOCRATIC-FARMER-LABOR,177958,337968,FALSE
2018,MN,2,,,666,337968,FALSE
2018,MN,3,ERIK PAULSEN,REPUBLICAN,160839,363949,FALSE
2018,MN,3,DEAN PHILLIPS,DEMOCRATIC-FARMER-LABOR,202404,363949,FALSE
2018,MN,3,,,706,363949,FALSE
2018,MN,4,GREG RYAN,REPUBLICAN,97747,328614,FALSE
2018,MN,4,BETTY MCCOLLUM,DEMOCRATIC-FARMER-LABOR,216865,328614,FALSE
2018,MN,4,SUSAN PENDERGAST SINDT,LEGAL MARIJUANA NOW,13776,328614,FALSE
2018,MN,4,,,226,328614,FALSE
2018,MN,5,JENNIFER ZIELINSKI,REPUBLICAN,74440,343358,FALSE
2018,MN,5,ILHAN OMAR,DEMOCRATIC-FARMER-LABOR,267703,343358,FALSE
2018,MN,5,,,1215,343358,FALSE
2018,MN,6,TOM EMMER,REPUBLICAN,192931,315726,FALSE
2018,MN,6,IAN TODD,DEMOCRATIC-FARMER-LABOR,122332,315726,FALSE
2018,MN,6,,,463,315726,FALSE
2018,MN,7,DAVE HUGHES,REPUBLICAN,134668,281509,FALSE
2018,MN,7,COLLIN C. PETERSON,DEMOCRATIC-FARMER-LABOR,146672,281509,FALSE
2018,MN,7,,,169,281509,FALSE
2018,MN,8,PETE STAUBER,REPUBLICAN,159364,314211,FALSE
2018,MN,8,JOE RADINOVICH,DEMOCRATIC-FARMER-LABOR,141950,314211,FALSE
2018,MN,8,RAY SKIP SANDMAN,INDEPENDENCE,12741,314211,FALSE
2018,MN,8,,,156,314211,FALSE
2018,MS,1,TRENT KELLY,REPUBLICAN,158245,236521,FALSE
2018,MS,1,RANDY MACK WADKINS,DEMOCRAT,76601,236521,FALSE
2018,MS,1,TRACELLA LOU O'HARA HILL,REFORM,1675,236521,FALSE
2018,MS,2,BENNIE G. THOMPSON,DEMOCRAT,158921,221379,FALSE
2018,MS,2,IRVING HARRIS,REFORM,14354,221379,FALSE
2018,MS,2,TROY RAY,INDEPENDENT,48104,221379,FALSE
2018,MS,3,MICHAEL TED EVANS,DEMOCRAT,94461,257271,FALSE
2018,MS,3,MICHAEL GUEST,REPUBLICAN,160284,257271,FALSE
2018,MS,3,MATTHEW HOLLAND,REFORM,2526,257271,FALSE
2018,MS,4,JERAMEY ANDERSON,DEMOCRAT,68787,223732,FALSE
2018,MS,4,STEVEN PALAZZO,REPUBLICAN,152633,223732,FALSE
2018,MS,4,LAJENA SHEETS,REFORM,2312,223732,FALSE
2018,MO,1,ROBERT VROMAN,REPUBLICAN,45867,274375,FALSE
2018,MO,1,LACY CLAY,DEMOCRAT,219781,274375,FALSE
2018,MO,1,ROBB CUNNINGHAM,LIBERTARIAN,8727,274375,FALSE
2018,MO,2,ANN WAGNER,REPUBLICAN,192477,376066,FALSE
2018,MO,2,CORT VANOSTRAN,DEMOCRAT,177611,376066,FALSE
2018,MO,2,LARRY A. KIRK,LIBERTARIAN,4229,376066,FALSE
2018,MO,2,DAVID JUSTUS ARNOLD,GREEN,1740,376066,FALSE
2018,MO,2,,,9,376066,FALSE
2018,MO,3,BLAINE LUETKEMEYER,REPUBLICAN,211243,324608,FALSE
2018,MO,3,KATY GEPPERT,DEMOCRAT,106589,324608,FALSE
2018,MO,3,DONALD V. STOLLE,LIBERTARIAN,6776,324608,FALSE
2018,MO,4,VICKY HARTZLER,REPUBLICAN,190138,293316,FALSE
2018,MO,4,RENEE HOAGENSON,DEMOCRAT,95968,293316,FALSE
2018,MO,4,MARK BLISS,LIBERTARIAN,7210,293316,FALSE
2018,MO,5,JACOB TURK,REPUBLICAN,101069,283785,FALSE
2018,MO,5,"EMANUEL CLEAVER, II",DEMOCRAT,175019,283785,FALSE
2018,MO,5,ALEXANDER HOWELL,LIBERTARIAN,4725,283785,FALSE
2018,MO,5,MAURICE COPELAND,GREEN,2091,283785,FALSE
2018,MO,5,E.C. FREDLAND,CONSTITUTION,876,283785,FALSE
2018,MO,5,,,5,283785,FALSE
2018,MO,6,SAM GRAVES,REPUBLICAN,199796,305409,FALSE
2018,MO,6,HENRY ROBERT MARTIN,DEMOCRAT,97660,305409,FALSE
2018,MO,6,DAN HOGAN,LIBERTARIAN,7953,305409,FALSE
2018,MO,7,BILLY LONG,REPUBLICAN,196343,296455,FALSE
2018,MO,7,JAMIE DANIEL SCHOOLCRAFT,DEMOCRAT,89190,296455,FALSE
2018,MO,7,BENJAMIN T. BRIXEY,LIBERTARIAN,10920,296455,FALSE
2018,MO,7,,,2,296455,FALSE
2018,MO,8,JASON SMITH,REPUBLICAN,194042,264399,FALSE
2018,MO,8,KATHY ELLIS,DEMOCRAT,66151,264399,FALSE
2018,MO,8,JONATHAN L. SHELL,LIBERTARIAN,4206,264399,FALSE
2018,MT,0,GREG GIANFORTE,REPUBLICAN,256661,504421,FALSE
2018,MT,0,KATHLEEN WILLIAMS,DEMOCRAT,233284,504421,FALSE
2018,MT,0,ELINOR SWANSON,LIBERTARIAN,14476,504421,FALSE
2018,NE,1,JEFF FORTENBERRY,REPUBLICAN,141712,234781,FALSE
2018,NE,1,JESSICA MCCLURE,DEMOCRAT,93069,234781,FALSE
2018,NE,2,DON BACON,REPUBLICAN,126715,248485,FALSE
2018,NE,2,KARA EASTMAN,DEMOCRAT,121770,248485,FALSE
2018,NE,3,ADRIAN SMITH,REPUBLICAN,163650,213304,FALSE
2018,NE,3,PAUL THEOBALD,DEMOCRAT,49654,213304,FALSE
2018,NV,1,DINA TITUS,DEMOCRAT,100707,152201,FALSE
2018,NV,1,JOYCE BENTLEY,REPUBLICAN,46978,152201,FALSE
2018,NV,1,DAN GARFIELD,INDEPENDENT AMERICAN,2454,152201,FALSE
2018,NV,1,ROBERT STRAWDER,LIBERTARIAN,2062,152201,FALSE
2018,NV,2,MARK E. AMODEI,REPUBLICAN,167435,287537,FALSE
2018,NV,2,CLINT KOBLE,DEMOCRAT,120102,287537,FALSE
2018,NV,3,SUSIE LEE,DEMOCRAT,148501,286168,FALSE
2018,NV,3,DANNY TARKANIAN,REPUBLICAN,122566,286168,FALSE
2018,NV,3,STEVE BROWN,LIBERTARIAN,4555,286168,FALSE
2018,NV,3,DAVID GOOSEEN,INDEPENDENT,3627,286168,FALSE
2018,NV,3,HARRY L. VICKERS,INDEPENDENT AMERICAN,3481,286168,FALSE
2018,NV,3,GIL EISNER,INDEPENDENT,1887,286168,FALSE
2018,NV,3,TONY GUMINA,INDEPENDENT,1551,286168,FALSE
2018,NV,4,STEVEN A. HORSFORD,DEMOCRAT,121962,234868,FALSE
2018,NV,4,CRESENT HARDY,REPUBLICAN,102748,234868,FALSE
2018,NV,4,WARREN ROSS MARKOWITZ,INDEPENDENT AMERICAN,3180,234868,FALSE
2018,NV,4,RODNEY SMITH,INDEPENDENT,2733,234868,FALSE
2018,NV,4,GREGG LUCKNER,LIBERTARIAN,2213,234868,FALSE
2018,NV,4,DEAN MCGONIGLE,INDEPENDENT,2032,234868,FALSE
2018,NH,1,EDDIE EDWARDS,REPUBLICAN,130996,291039,FALSE
2018,NH,1,CHRIS PAPPAS,DEMOCRAT,155884,291039,FALSE
2018,NH,1,DAN BELFORTI,LIBERTARIAN,4048,291039,FALSE
2018,NH,1,,,111,291039,FALSE
2018,NH,2,STEVEN NEGRON,REPUBLICAN,117990,279705,FALSE
2018,NH,2,ANNE MCLANE KUSTER,DEMOCRAT,155358,279705,FALSE
2018,NH,2,JUSTIN O'DONNELL,LIBERTARIAN,6206,279705,FALSE
2018,NH,2,,,151,279705,FALSE
2018,NJ,1,DONALD W. NORCROSS,DEMOCRAT,169628,263418,FALSE
2018,NJ,1,PAUL E. DILKS,REPUBLICAN,87617,263418,FALSE
2018,NJ,1,ROBERT SHAPIRO,LIBERTARIAN,2821,263418,FALSE
2018,NJ,1,PAUL HAMLIN,WE DESERVE BETTER,2368,263418,FALSE
2018,NJ,1,MOHAMMAD KABIR,YOUR VOICE HARD,984,263418,FALSE
2018,NJ,2,JEFF VAN DREW,DEMOCRAT,136685,258363,FALSE
2018,NJ,2,SETH GROSSMAN,REPUBLICAN,116866,258363,FALSE
2018,NJ,2,JOHN ORDILLE,LIBERTARIAN,1726,258363,FALSE
2018,NJ,2,STEVEN FENICHEL,TIME FOR TRUTH,1154,258363,FALSE
2018,NJ,2,ANTHONY PARISI SANCHEZ,CANNOT BE BOUGHT,1064,258363,FALSE
2018,NJ,2,WILLIAM R. BENFER,OTHER,868,258363,FALSE
2018,NJ,3,ANDY KIM,DEMOCRAT,153473,306875,FALSE
2018,NJ,3,TOM MACARTHUR,REPUBLICAN,149500,306875,FALSE
2018,NJ,3,LAWRENCE BERLINSKI,CONSTITUTION,3902,306875,FALSE
2018,NJ,4,CHRISTOPHER H. SMITH,REPUBLICAN,163065,294348,FALSE
2018,NJ,4,JOSHUA WELLE,DEMOCRAT,126766,294348,FALSE
2018,NJ,4,MICHAEL RUFO,LIBERTARIAN,1387,294348,FALSE
2018,NJ,4,EDWARD C. STACKHOUSE JR.,ED THE BARBER,1064,294348,FALSE
2018,NJ,4,BRIAN J. REYNOLDS,CHECK THIS COLUMN,851,294348,FALSE
2018,NJ,4,FELICIA STOLER,THE INCLUSION CANDIDATE,844,294348,FALSE
2018,NJ,4,ALLEN YUSUFOV,TIME FOR CHANGE,371,294348,FALSE
2018,NJ,5,JOSH GOTTHEIMER,DEMOCRAT,169546,301823,FALSE
2018,NJ,5,JOHN J. MCCANN JR.,REPUBLICAN,128255,301823,FALSE
2018,NJ,5,JAMES TOSONE,LIBERTARIAN,2115,301823,FALSE
2018,NJ,5,WENDY W. GOETZ,"TRADE, HEALTH, ENVIRONMENT",1907,301823,FALSE
2018,NJ,6,FRANK PALLONE JR.,DEMOCRAT,140752,221195,FALSE
2018,NJ,6,RICHARD J. PEZZULLO,REPUBLICAN,80443,221195,FALSE
2018,NJ,7,TOM MALINOWSKI,DEMOCRAT,166985,322742,FALSE
2018,NJ,7,LEONARD LANCE,REPUBLICAN,150785,322742,FALSE
2018,NJ,7,DIANE MOXLEY,GREEN,2676,322742,FALSE
2018,NJ,7,GREGG MELE,"FREEDOM, RESPONSIBILITY, ACTION",2296,322742,FALSE
2018,NJ,8,ALBIO SIRES,DEMOCRAT,119881,153455,FALSE
2018,NJ,8,JOHN R. MUNIZ,REPUBLICAN,28725,153455,FALSE
2018,NJ,8,MAHMOUD MAHMOUD,NEW WAY FORWARD,3658,153455,FALSE
2018,NJ,8,DAN DELANEY,LIBERTARIAN,1191,153455,FALSE
2018,NJ,9,BILL PASCRELL JR.,DEMOCRAT,140832,200416,FALSE
2018,NJ,9,ERIC P. FISHER,REPUBLICAN,57854,200416,FALSE
2018,NJ,9,CLAUDIO BELUSIC,LIBERTARIAN,1730,200416,FALSE
2018,NJ,10,DONALD M. PAYNE JR.,DEMOCRAT,175253,200159,FALSE
2018,NJ,10,AGHA KHAN,REPUBLICAN,20191,200159,FALSE
2018,NJ,10,CYNTHIA JOHNSON,C4C 2018,2070,200159,FALSE
2018,NJ,10,JOANNE MILLER,NEVER GIVE UP,2038,200159,FALSE
2018,NJ,10,SCOTT DIROMA,LIBERTARIAN,607,200159,FALSE
2018,NJ,11,MIKIE SHERRILL,DEMOCRAT,183684,323574,FALSE
2018,NJ,11,JAY WEBBER,REPUBLICAN,136322,323574,FALSE
2018,NJ,11,ROBERT F. CROOK,"HONESTY, INTEGRITY, COMPASSION",2182,323574,FALSE
2018,NJ,11,RYAN MARTINEZ,LIBERTARIAN,1386,323574,FALSE
2018,NJ,12,BONNIE WATSON COLEMAN,DEMOCRAT,173334,252375,FALSE
2018,NJ,12,DARYL KIPNIS,REPUBLICAN,79041,252375,FALSE
2018,NM,1,DEBRA A HAALAND,DEMOCRAT,147336,249162,FALSE
2018,NM,1,LLOYD J PRINCETON,LIBERTARIAN,11319,249162,FALSE
2018,NM,1,JANICE E ARNOLD-JONES,REPUBLICAN,90507,249162,FALSE
2018,NM,2,XOCHITL TORRES SMALL,DEMOCRAT,101489,199256,FALSE
2018,NM,2,YVETTE HERRELL,REPUBLICAN,97767,199256,FALSE
2018,NM,3,BEN R LUJAN,DEMOCRAT,155201,244893,FALSE
2018,NM,3,CHRISTOPHER MANNING,LIBERTARIAN,13265,244893,FALSE
2018,NM,3,JERALD STEVE MCFALL,REPUBLICAN,76427,244893,FALSE
2018,NY,1,KATE M. BROWNING,WOMEN'S EQUALITY,2988,270053,FALSE
2018,NY,1,,,47,270053,FALSE
2018,NY,2,,,65,241217,FALSE
2018,NY,3,,,92,267062,FALSE
2018,NY,4,,,100,260206,FALSE
2018,NY,5,GREGORY W. MEEKS,DEMOCRAT,160500,161471,FALSE
2018,NY,5,,,971,161471,FALSE
2018,NY,6,THOMAS J. HILLGARDNER,GREEN,11209,123421,FALSE
2018,NY,6,,,566,123421,FALSE
2018,NY,7,JOSEPH LIEBERMAN,CONSERVATIVE,8670,157302,FALSE
2018,NY,7,JEFFREY M. KURZON,REFORM,1740,157302,FALSE
2018,NY,7,,,205,157302,FALSE
2018,NY,8,ERNEST C. JOHNSON,CONSERVATIVE,9997,191567,FALSE
2018,NY,8,JESSICA L. WHITE,REFORM,1031,191567,FALSE
2018,NY,8,,,163,191567,FALSE
2018,NY,9,JOEL ANABILAH-AZUMAH,REFORM,779,203423,FALSE
2018,NY,9,,,288,203423,FALSE
2018,NY,10,,,244,210958,FALSE
2018,NY,11,HENRY J. BARDEL,GREEN,774,192173,FALSE
2018,NY,11,,,135,192173,FALSE
2018,NY,12,ELIOT RABIN,REPUBLICAN,30446,251877,FALSE
2018,NY,12,SCOTT HUTCHINS,GREEN,3728,251877,FALSE
2018,NY,12,,,273,251877,FALSE
2018,NY,13,,,385,190688,FALSE
2018,NY,14,ALEXANDRIA OCASIO-CORTEZ,DEMOCRAT,110318,141204,FALSE
2018,NY,14,ANTHONY PAPPAS,REPUBLICAN,19202,141204,FALSE
2018,NY,14,ELIZABETH PERRI,CONSERVATIVE,2254,141204,FALSE
2018,NY,14,,,82,141204,FALSE
2018,NY,15,,,77,129751,FALSE
2018,NY,16,,,1312,183356,FALSE
2018,NY,17,JOSEPH J. CIARDULLO,REFORM,23150,193841,FALSE
2018,NY,17,,,523,193841,FALSE
2018,NY,18,,,91,251690,FALSE
2018,NY,19,STEVEN GREENFIELD,GREEN,4313,287986,FALSE
2018,NY,19,DIANE NEAL,INDEPENDENT,2835,287986,FALSE
2018,NY,19,,,92,287986,FALSE
2018,NY,20,JOE VITOLLO,REPUBLICAN,89058,266014,FALSE
2018,NY,20,,,145,266014,FALSE
2018,NY,21,LYNN KAHN,GREEN,3437,235267,FALSE
2018,NY,21,,,58,235267,FALSE
2018,NY,22,,,255,251212,FALSE
2018,NY,23,,,119,240374,FALSE
2018,NY,24,,,331,260477,FALSE
2018,NY,25,,,140,270120,FALSE
2018,NY,26,RENEE M. ZENO,REPUBLICAN,61488,230663,FALSE
2018,NY,26,,,9,230663,FALSE
2018,NY,27,LARRY PIEGZA,REFORM,5973,285300,FALSE
2018,NY,27,,,122,285300,FALSE
2018,NC,1,G. K. BUTTERFIELD,DEMOCRAT,190457,272675,FALSE
2018,NC,1,ROGER W. ALLISON,REPUBLICAN,82218,272675,FALSE
2018,NC,2,GEORGE HOLDING,REPUBLICAN,170072,331704,FALSE
2018,NC,2,LINDA COLEMAN,DEMOCRAT,151977,331704,FALSE
2018,NC,2,JEFF MATEMU,LIBERTARIAN,9655,331704,FALSE
2018,NC,3,WALTER B. JONES,REPUBLICAN,187901,187901,FALSE
2018,NC,4,DAVID PRICE,DEMOCRAT,247067,341403,FALSE
2018,NC,4,STEVE A. (VON) LOOR,REPUBLICAN,82052,341403,FALSE
2018,NC,4,BARBARA HOWE,LIBERTARIAN,12284,341403,FALSE
